,Unnamed: 0,id,author_id,text,retweets,permalink,date,formatted_date,favorites,mentions,hashtags,geo,urls,search_hashtags,location,text_clean,tb_sentiment_polarity,tb_sentiment_subjectivity,textBlob_sentiment,vader_compound,vader_pos,vader_neg,vader_neu,V_Sentiment
27702,27702,1.1117e+18,64049714.0,What a day! Paul Farmer and @JimYongKimWBG in the morning @BrighamWomens + @AOC in the afternoon @EinsteinMed From Boston to the Bronx: amazing to see such inspiring leaders committed to a preferential option for the poor #GlobalHealth #EndPoverty #GreenNewDeal #HealthForAll,2,https://twitter.com/alexpeters/status/1111696799251734530,2019-03-29 18:29:05+00:00,Fri Mar 29 18:29:05 +0000 2019,14,@JimYongKimWBG @BrighamWomens @AOC @EinsteinMed,#GlobalHealth #EndPoverty #GreenNewDeal #HealthForAll,,,#greennewdeal,"Florida, USA",What a day Paul Farmer and JimYongKimWBG in the morning BrighamWomens  AOC in the afternoon EinsteinMed From Boston to the Bronx amazing to see such inspiring leaders committed to a preferential option for the poor GlobalHealth EndPoverty GreenNewDeal HealthForAll,0.17500000000000002,0.75,positive,0.6808,0.19399999999999998,0.069,0.737,Positive
27705,27705,1.11167e+18,8.79e+17,.@AOC We are so excited to hear your real talk with @chrislhayes about #ClimateJustice and the #GreenNewDeal #FridaysForFuture #Climatestrike #AOCALLIN,2,https://twitter.com/ActNow4Justice/status/1111672151063580672,2019-03-29 16:51:09+00:00,Fri Mar 29 16:51:09 +0000 2019,6,@AOC @chrislhayes,#ClimateJustice #GreenNewDeal #FridaysForFuture #Climatestrike #AOCALLIN,,,#greennewdeal,"Florida, USA",AOC We are so excited to hear your real talk with chrislhayes about ClimateJustice and the GreenNewDeal FridaysForFuture Climatestrike AOCALLIN,0.2875,0.525,positive,0.4795,0.141,0.0,0.8590000000000001,Positive
27734,27734,1.11099e+18,454029600.0,"Rather than sweeping reforms for the #GreenNewDeal, it would be wiser to phase it in slowly. If you replace all the trains, power stations, and cars all at once, it will be boom-bust. Phasing in upgrades slower makes it more sustainable. @AOC-sama @RepEspaillat-sama @POTUS-sama",0,https://twitter.com/aki_miake/status/1110989267201859584,2019-03-27 19:37:37+00:00,Wed Mar 27 19:37:37 +0000 2019,0,@AOC @RepEspaillat @POTUS,#GreenNewDeal,,,#greennewdeal,"Florida, USA",Rather than sweeping reforms for the GreenNewDeal it would be wiser to phase it in slowly If you replace all the trains power stations and cars all at once it will be boombust Phasing in upgrades slower makes it more sustainable AOCsama RepEspaillatsama POTUSsama,0.09999999999999998,0.45,positive,0.29600000000000004,0.049,0.0,0.951,Positive
27743,27743,1.11096e+18,14782736.0,Not to add to the budget but I would support a line item to replace all the mic’s @AOC keeps dropping. #GreenNewDeal #ClimateChange #MillennialsInLeadership #NextGenerationLeadership #LeadersWithVision,0,https://twitter.com/skendell/status/1110957165693620232,2019-03-27 17:30:03+00:00,Wed Mar 27 17:30:03 +0000 2019,0,@AOC,#GreenNewDeal #ClimateChange #MillennialsInLeadership #NextGenerationLeadership #LeadersWithVision,,https://twitter.com/guardian/status/1110854289579216897,#greennewdeal,"Florida, USA",Not to add to the budget but I would support a line item to replace all the mic’s AOC keeps dropping GreenNewDeal ClimateChange MillennialsInLeadership NextGenerationLeadership LeadersWithVision,0.0,0.0,positive,0.5499,0.134,0.0,0.866,Positive
27746,27746,1.11094e+18,1096528831.0,I'm so proud of our congresswoman @AOC #GreenNewDeal #climatechange #environment #responsability #change #power #behavior #pattern #blogger #newyork #newyorker #family #future #energy #WednesdayWisdom,0,https://twitter.com/LVladimirReyes/status/1110936979200446467,2019-03-27 16:09:50+00:00,Wed Mar 27 16:09:50 +0000 2019,0,@AOC,#GreenNewDeal #climatechange #environment #responsability #change #power #behavior #pattern #blogger #newyork #newyorker #family #future #energy #WednesdayWisdom,,https://twitter.com/guardian/status/1110854289579216897,#greennewdeal,"Florida, USA",Im so proud of our congresswoman AOC GreenNewDeal climatechange environment responsability change power behavior pattern blogger newyork newyorker family future energy WednesdayWisdom,0.4,0.5625,positive,0.6697,0.215,0.0,0.785,Positive
27747,27747,1.11093e+18,2897882742.0,We need to give thanks to the God she doesnt believe in! @AOC #AOC #GreenNewDeal,0,https://twitter.com/nitespiritPA/status/1110934019548561408,2019-03-27 15:58:05+00:00,Wed Mar 27 15:58:05 +0000 2019,0,@AOC,#AOC #GreenNewDeal,,,#greennewdeal,"Florida, USA",We need to give thanks to the God she doesnt believe in AOC AOC GreenNewDeal,0.2,0.2,positive,0.6124,0.278,0.0,0.722,Positive
27767,27767,1.11067e+18,8.16e+17,@IndivisiblePHL supports @AOC’s job-creating #GreenNewDeal as the Environment was listed in the top 3 concerns of our members. @PennEnvironment #Environment #ThereIsNoPlanetB,0,https://twitter.com/IndivisiblePHL/status/1110668805473214466,2019-03-26 22:24:13+00:00,Tue Mar 26 22:24:13 +0000 2019,1,@IndivisiblePHL @AOC @PennEnvironment,#GreenNewDeal #Environment #ThereIsNoPlanetB,,https://twitter.com/AOC/status/1110667881539342337,#greennewdeal,"Florida, USA",IndivisiblePHL supports AOC’s jobcreating GreenNewDeal as the Environment was listed in the top 3 concerns of our members PennEnvironment Environment ThereIsNoPlanetB,0.5,0.5,positive,0.5106,0.193,0.0,0.807,Positive
27769,27769,1.11066e+18,189942678.0,"I still believe in the #GreenNewDeal and one day once it's passed, we will save climate science across the country and the world . @AOC",0,https://twitter.com/JoshX1993/status/1110664247019749376,2019-03-26 22:06:06+00:00,Tue Mar 26 22:06:06 +0000 2019,0,@AOC,#GreenNewDeal,,,#greennewdeal,"Florida, USA",I still believe in the GreenNewDeal and one day once its passed we will save climate science across the country and the world  AOC,0.0,0.0,positive,0.4939,0.127,0.0,0.873,Positive
27799,27799,1.10995e+18,39877369.0,"Toxic Pesticides should be banned, #OrganicForAll Global farmland needs to transition to regenerative agriculture agroforestry for healthy food, healthy people and #ClimateAction #GreenNewDeal @SenGillibrand @JayInslee @KamalaHarris @ewarren @sunrisemvmt @AOC",0,https://twitter.com/MuguetteNY/status/1109950333822951424,2019-03-24 22:49:16+00:00,Sun Mar 24 22:49:16 +0000 2019,0,@SenGillibrand @JayInslee @KamalaHarris @ewarren @sunrisemvmt @AOC,#OrganicForAll #ClimateAction #GreenNewDeal,,https://twitter.com/foe_us/status/1109937964719722496,#greennewdeal,"Florida, USA",Toxic Pesticides should be banned OrganicForAll Global farmland needs to transition to regenerative agriculture agroforestry for healthy food healthy people and ClimateAction GreenNewDeal SenGillibrand JayInslee KamalaHarris ewarren sunrisemvmt AOC,0.3333333333333333,0.3333333333333333,positive,0.34,0.157,0.087,0.7559999999999999,Positive
27803,27803,1.10983e+18,18868567.0,@DebFischerNE We have 12 years to stop climate change and solutions are READY TO GO. Will you cosponsor @AOC &amp; @SenMarkey’s #GreenNewDeal?,0,https://twitter.com/GingerKat222/status/1109830859597774850,2019-03-24 14:54:31+00:00,Sun Mar 24 14:54:31 +0000 2019,0,@DebFischerNE @AOC @SenMarkey,#GreenNewDeal,,,#greennewdeal,"Florida, USA",DebFischerNE We have 12 years to stop climate change and solutions are READY TO GO Will you cosponsor AOC amp SenMarkey’s GreenNewDeal,0.2,0.5,positive,0.4084,0.18899999999999997,0.084,0.727,Positive
27810,27810,1.10981e+18,2418277200.0,@TheDemocrats #Resisters DO NOT forget what we just did in 2018. @GOP is banking on us being divided and unaware of the tide. I am proud of @AOC @MSNBC #GreenNewDeal ,0,https://twitter.com/santana76cm/status/1109814673434648576,2019-03-24 13:50:12+00:00,Sun Mar 24 13:50:12 +0000 2019,0,@TheDemocrats @GOP @AOC @MSNBC,#Resisters #GreenNewDeal,,,#greennewdeal,"Florida, USA",TheDemocrats Resisters DO NOT forget what we just did in 2018 GOP is banking on us being divided and unaware of the tide I am proud of AOC MSNBC GreenNewDeal ,0.4,0.75,positive,0.4526,0.146,0.055,0.7979999999999999,Positive
27814,27814,1.10945e+18,18368915.0,"@CommonDefense is urging @TheDemocrats to sign a “pledge to end the forever war” &amp; repeal the #AUMF as a litmus test for progressives much like the #GreenNewDeal or #MedicareForAll. Signees include @AOC, @IlhanMN, @SenWarren &amp; @SenSanders. https://truthout.org/articles/veterans-demand-congress-end-the-forever-wars/ @masspeaceaction",0,https://twitter.com/tfhavel/status/1109453161469755392,2019-03-23 13:53:40+00:00,Sat Mar 23 13:53:40 +0000 2019,1,@commondefense @TheDemocrats @AOC @IlhanMN @SenWarren @SenSanders @masspeaceaction,#AUMF #GreenNewDeal #MedicareForAll,,https://truthout.org/articles/veterans-demand-congress-end-the-forever-wars/,#greennewdeal,"Florida, USA",CommonDefense is urging TheDemocrats to sign a “pledge to end the forever war” amp repeal the AUMF as a litmus test for progressives much like the GreenNewDeal or MedicareForAll Signees include AOC IlhanMN SenWarren amp SenSanders demandcongressendtheforeverwars masspeaceaction,0.2,0.2,positive,0.3612,0.067,0.0,0.9329999999999999,Positive
27817,27817,1.1092e+18,9.31e+17,@AOC and @chrislhayes coming home to the #Bronx to talk about the #GreenNewDeal @EinsteinMed!!! Watch it on 03/29 at 8pm on @MSNBC! Excited to have them on campus! #BronxMade #SiSePuede #serviceisaprivilege,0,https://twitter.com/EinsteinODE/status/1109198802802626561,2019-03-22 21:02:57+00:00,Fri Mar 22 21:02:57 +0000 2019,2,@AOC @chrislhayes @EinsteinMed @MSNBC,#Bronx #GreenNewDeal #BronxMade #SiSePuede #serviceisaprivilege,,,#greennewdeal,"Florida, USA",AOC and chrislhayes coming home to the Bronx to talk about the GreenNewDeal EinsteinMed Watch it on 0329 at 8pm on MSNBC Excited to have them on campus BronxMade SiSePuede serviceisaprivilege,0.375,0.75,positive,0.34,0.07400000000000001,0.0,0.9259999999999999,Positive
27818,27818,1.10916e+18,381838828.0,Tweet of the Day! Hang in there @AOC and PLEASE get some SERIOUS SCIENTISTS involved in the #GreenNewDeal as that will help. ,0,https://twitter.com/TallPaul513/status/1109164740792803328,2019-03-22 18:47:36+00:00,Fri Mar 22 18:47:36 +0000 2019,0,@AOC,#GreenNewDeal,,https://twitter.com/RobAnderson2018/status/1108854216792174593,#greennewdeal,"Florida, USA",Tweet of the Day Hang in there AOC and PLEASE get some SERIOUS SCIENTISTS involved in the GreenNewDeal as that will help ,-0.3333333333333333,0.6666666666666666,negative,0.5719,0.214,0.076,0.71,Positive
27824,27824,1.10886e+18,454029600.0,Please share benefits from the #GreenNewDeal with the Earth and our Alien allies. @AOC-sama @RepJoeKennedy-sama @EspaillatNY-sama @SenGillibrand-sama @SenKamalaHarris-sama @marcorubio-sama @tedcruz-sama - The Alliance ( ) is strong.,0,https://twitter.com/aki_miake/status/1108864697258962947,2019-03-21 22:55:20+00:00,Thu Mar 21 22:55:20 +0000 2019,0,@AOC @RepJoeKennedy @EspaillatNY @SenGillibrand @SenKamalaHarris @marcorubio @tedcruz,#GreenNewDeal,,,#greennewdeal,"Florida, USA",Please share benefits from the GreenNewDeal with the Earth and our Alien allies AOCsama RepJoeKennedysama EspaillatNYsama SenGillibrandsama SenKamalaHarrissama marcorubiosama tedcruzsama  The Alliance   is strong,0.09166666666666663,0.7416666666666667,positive,0.8555,0.342,0.0,0.6579999999999999,Positive
27861,27861,1.10669e+18,262227757.0,That was an awesome burger from Chili's. And I'm enjoying the ride home in an SUV. Ima crank my natural gas heat if the temperature gets too cold tonight! @AOC #GreenNewDeal,0,https://twitter.com/Russmoore713/status/1106687154439233536,2019-03-15 22:42:33+00:00,Fri Mar 15 22:42:33 +0000 2019,0,@AOC,#GreenNewDeal,,,#greennewdeal,"Florida, USA",That was an awesome burger from Chilis And Im enjoying the ride home in an SUV Ima crank my natural gas heat if the temperature gets too cold tonight AOC GreenNewDeal,0.25,0.75,positive,0.875,0.263,0.0,0.737,Positive
27877,27877,1.10564e+18,23149679.0,"@WWE, @WWEUniverse in light of @WWEDanielBryan becoming #TheNewDanielBryan, does that mean that he's now part of the #GreenParty, and will be support @AOC's #GreenNewDeal?? #SDLive #ThePlanetsChampionFromCowFarts",0,https://twitter.com/WMS4Yeshua/status/1105642892851322880,2019-03-13 01:33:02+00:00,Wed Mar 13 01:33:02 +0000 2019,0,@WWE @WWEUniverse @WWEDanielBryan @AOC,#TheNewDanielBryan #GreenParty #GreenNewDeal #SDLive #ThePlanetsChampionFromCowFarts,,,#greennewdeal,"Florida, USA",WWE WWEUniverse in light of WWEDanielBryan becoming TheNewDanielBryan does that mean that hes now part of the GreenParty and will be support AOCs GreenNewDeal SDLive ThePlanetsChampionFromCowFarts,0.1791666666666667,0.7458333333333332,positive,0.4019,0.09699999999999999,0.0,0.903,Positive
28137,28137,1.19618e+18,1.18e+18,"I had a wonderful time at @HudsonCCC organizing around the #ClimateCrisis with the @SierraClub and fellow progressive @Flora4Congress. When elected, we will work with @AOC to pass a #GreenNewDeal – at Hudson County Community College Library",4,https://twitter.com/Oseguera2020/status/1196176493455560705,2019-11-17 21:21:14+00:00,Sun Nov 17 21:21:14 +0000 2019,7,@HudsonCCC @SierraClub @Flora4Congress @AOC,#ClimateCrisis #GreenNewDeal,,,#climatecrisis,"Florida, USA",I had a wonderful time at HudsonCCC organizing around the ClimateCrisis with the SierraClub and fellow progressive Flora4Congress When elected we will work with AOC to pass a GreenNewDeal – at Hudson County Community College Library,1.0,1.0,positive,0.5719,0.107,0.0,0.893,Positive
28390,28390,1.18244e+18,482149698.0,"“Greta is the spark, but we are the wildfires,” Naomi Klein says, quoting Friday strikers in Great Britain. @MothersOutFront we are wildfires raging for our children. #ClimateChange #ClimateCrisis @billmckibben @AOC",2,https://twitter.com/MelissaLudtke/status/1182439890652413953,2019-10-10 23:36:53+00:00,Thu Oct 10 23:36:53 +0000 2019,2,@MothersOutFront @billmckibben @AOC,#ClimateChange #ClimateCrisis,,,#climatecrisis,"Florida, USA",“Greta is the spark but we are the wildfires” Naomi Klein says quoting Friday strikers in Great Britain MothersOutFront we are wildfires raging for our children ClimateChange ClimateCrisis billmckibben AOC,0.8,0.75,positive,0.1531,0.179,0.16399999999999998,0.657,Positive
29071,29071,1.14969e+18,500612875.0,"@ewarren for #POTUS2020 @PeteButtigieg for #VPOTUS2020 (with a much stronger role, there is simply so much to do) @KamalaHarris #SecretaryofState2020 my choices for the #DNC ticket subject to change, but it, mostly likely, will not change) &amp; @AOC #speakerofthehouse #ClimateCrisis ",0,https://twitter.com/MegFloss/status/1149690682715660289,2019-07-12 14:43:13+00:00,Fri Jul 12 14:43:13 +0000 2019,0,@ewarren @PeteButtigieg @KamalaHarris @AOC,#POTUS2020 #VPOTUS2020 #SecretaryofState2020 #DNC #speakerofthehouse #ClimateCrisis,,https://twitter.com/ewarren/status/1148940146462642176,#climatecrisis,"Florida, USA",ewarren for POTUS2020 PeteButtigieg for VPOTUS2020 with a much stronger role there is simply so much to do KamalaHarris SecretaryofState2020 my choices for the DNC ticket subject to change but it mostly likely will not change amp AOC speakerofthehouse ClimateCrisis ,0.058333333333333334,0.43333333333333335,positive,0.2023,0.045,0.0,0.955,Positive
29227,29227,1.13676e+18,402210507.0,Why all the interest in #Superheroes do you think? Because our #world needs them now more than ever. #ClimateChangeIsReal #ClimateCrisis #ClimateActionNow @GretaThunberg @Alex_Verbeek @AOC,0,https://twitter.com/MSUrdan/status/1136763147296133126,2019-06-06 22:33:49+00:00,Thu Jun 06 22:33:49 +0000 2019,2,@GretaThunberg @Alex_Verbeek @AOC,#Superheroes #world #ClimateChangeIsReal #ClimateCrisis #ClimateActionNow,,https://twitter.com/PattyJenks/status/1136346983680151558,#climatecrisis,"Florida, USA",Why all the interest in Superheroes do you think Because our world needs them now more than ever ClimateChangeIsReal ClimateCrisis ClimateActionNow GretaThunberg AlexVerbeek AOC,0.5,0.5,positive,0.4588,0.115,0.0,0.885,Positive
29309,29309,1.13203e+18,28327349.0,@NaomiAKlein @MichaelEMann @billmckibben are asking us to join the children to call for steps to end the #climatecrisis. Let’s not disappoint them. Can the Democratic candidates @DNC and @AOC also endorse this? It’s time to #RiseUp,0,https://twitter.com/prizzotweet/status/1132025875178971136,2019-05-24 20:49:35+00:00,Fri May 24 20:49:35 +0000 2019,0,@NaomiAKlein @MichaelEMann @billmckibben @DNC @AOC,#climatecrisis #RiseUp,,https://twitter.com/billmckibben/status/1131887948364951552,#climatecrisis,"Florida, USA",NaomiAKlein MichaelEMann billmckibben are asking us to join the children to call for steps to end the climatecrisis Let’s not disappoint them Can the Democratic candidates DNC and AOC also endorse this It’s time to RiseUp,0.0,0.0,positive,0.6964,0.17,0.0,0.83,Positive
29417,29417,1.11119e+18,306953937.0,#USA Rep @AOC speaking the simple truths about #EnvironmentalJustice&amp; our global #ClimateCrisis... AGAIN. #mapoli #bospoli #ThursdayThoughts,0,https://twitter.com/AndreaDoremus/status/1111185429494222849,2019-03-28 08:37:05+00:00,Thu Mar 28 08:37:05 +0000 2019,0,@AOC,#USA #EnvironmentalJustice #ClimateCrisis #mapoli #bospoli #ThursdayThoughts,,https://twitter.com/justicedems/status/1110928021559623680,#climatecrisis,"Florida, USA",USA Rep AOC speaking the simple truths about EnvironmentalJusticeamp our global ClimateCrisis AGAIN mapoli bospoli ThursdayThoughts,0.0,0.17857142857142858,positive,0.4215,0.157,0.0,0.843,Positive
